student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
96,20AID004,AID,2020,2024,4,8.8,Bangalore,17,7,3,1,1,1,12,Python|Pandas|PySpark|Airflow|Kafka|ETL,Data Engineering|Big Data|Stream Processing,Problem Solving|Teamwork|Analytical,Technical,91,18,12,1,Flipkart,Senior Data Engineer,1900000,E-commerce,2024,1,94,Data Engineering,Lead Data Engineer,9
97,20AID005,AID,2020,2024,4,8.5,Hyderabad,16,6,3,1,1,1,11,Python|SQL|Tableau|Looker|Data Modeling,Business Intelligence|Data Visualization|Reporting,Communication|Analytical|Problem Solving,Technical,88,16,10,1,Swiggy,BI Analyst,1500000,Food Tech,2024,1,91,Analytics,Senior BI Analyst,9
98,20AID006,AID,2020,2024,4,8.3,Pune,15,6,2,1,1,1,10,Python|R|Statistics|A/B Testing|Hypothesis Testing,Data Analysis|Statistical Modeling|Experiment Design,Analytical|Communication|Critical Thinking,Technical,86,15,9,1,Myntra,Data Analyst,1400000,E-commerce,2024,2,89,Analytics,Senior Data Analyst,8
99,21AID012,AID,2021,2025,3,8.7,Vijayawada,16,6,3,1,1,1,10,Python|Spark|Hadoop|Data Engineering,Big Data|ETL|Data Pipelines,Problem Solving|Teamwork,Technical,88,15,9,0,,,0,,,,0,Data Engineering,Data Engineer,
100,21AID013,AID,2021,2025,3,8.4,Guntur,15,5,2,1,1,1,9,Python|SQL|Power BI|Excel|Statistics,Data Analytics|Reporting,Analytical|Communication,Technical,85,14,8,0,,,0,,,,0,Analytics,Data Analyst,
101,20AIML004,AIML,2020,2024,4,9.1,Bangalore,19,8,4,1,1,1,14,Python|PyTorch|MLOps|Kubeflow|MLflow|Docker,ML Engineering|MLOps|Model Deployment|Production ML,Leadership|Problem Solving|DevOps,Technical,93,20,14,1,Uber,ML Platform Engineer,2500000,Technology,2024,0,97,AI/ML,MLOps Engineer,10
102,20AIML005,AIML,2020,2024,4,8.8,Hyderabad,18,7,3,1,1,1,13,Python|TensorFlow|Edge AI|TensorFlow Lite|ONNX,Edge AI|Model Optimization|Mobile ML,Problem Solving|Research|Analytical,Technical,91,18,12,1,Samsung,Edge AI Engineer,2300000,Electronics,2024,1,96,AI/ML,AI Optimization,9
103,20AIML006,AIML,2020,2024,4,8.6,Pune,17,7,3,1,1,1,12,Python|Reinforcement Learning|OpenAI Gym|DQN,Reinforcement Learning|AI Gaming|Autonomous Systems,Research|Analytical|Problem Solving,Technical,89,17,11,1,Microsoft,RL Engineer,2400000,Technology,2024,1,95,AI/ML,RL Researcher,9
104,21AIML012,AIML,2021,2025,3,8.8,Guntur,17,7,3,1,1,1,11,Python|PyTorch|CNNs|Transfer Learning,Deep Learning|Computer Vision,Research|Problem Solving,Technical,90,17,10,0,,,0,,,,0,AI/ML,DL Engineer,
105,21AIML013,AIML,2021,2025,3,8.6,Vijayawada,16,6,3,1,1,1,10,Python|NLP|spaCy|NLTK|Transformers,NLP|Text Processing|Language Models,Analytical|Communication,Technical,88,16,9,0,,,0,,,,0,AI/ML,NLP Engineer,
106,20CIC004,CIC,2020,2024,4,8.7,Bangalore,18,7,3,1,1,1,12,Python|Ethereum|Solidity|Web3.js|Hardhat|Truffle,Blockchain|DeFi|Smart Contracts|Dapps,Problem Solving|Research|Analytical,Technical,90,18,11,1,Coinbase,Blockchain Engineer,2300000,Cryptocurrency,2024,1,95,Blockchain,Senior Blockchain Dev,9
107,20CIC005,CIC,2020,2024,4,8.4,Hyderabad,17,6,3,1,1,1,11,Python|IoT|AWS IoT|Azure IoT|Security|Encryption,IoT Security|Cloud IoT|Device Management,Problem Solving|Communication|Teamwork,Technical,87,16,10,1,Bosch,IoT Security Specialist,1900000,Automotive,2024,1,93,IoT,IoT Security Engineer,9
108,20CIC006,CIC,2020,2024,4,8.2,Pune,16,6,2,1,1,1,10,Python|Penetration Testing|Kali Linux|OWASP|Burp Suite,Cyber Security|Ethical Hacking|Vulnerability Assessment,Analytical|Problem Solving|Research,Technical,85,15,9,1,Cisco,Security Analyst,1800000,Technology,2024,1,92,Security,Senior Security Analyst,9
109,21CIC012,CIC,2021,2025,3,8.5,Vijayawada,16,6,3,1,1,1,10,Blockchain|Solidity|Ethereum|Web3,Blockchain|Smart Contracts,Problem Solving|Research,Technical,86,15,9,0,,,0,,,,0,Blockchain,Blockchain Developer,
110,21CIC013,CIC,2021,2025,3,8.3,Guntur,15,5,2,1,1,1,9,Python|IoT|Security|Network Security,IoT|Cyber Security,Analytical|Communication,Technical,84,14,8,0,,,0,,,,0,Security,Security Engineer,
111,20CSO004,CSO,2020,2024,4,8.5,Bangalore,16,6,3,1,1,1,10,Python|IoT|Azure IoT Hub|Edge Computing|Stream Analytics,IoT Cloud Architecture|Edge Computing|Real-time Processing,Problem Solving|Leadership|Analytical,Technical,88,16,10,1,Microsoft,IoT Cloud Architect,1900000,Technology,2024,1,93,IoT,Cloud IoT Architect,9
112,20CSO005,CSO,2020,2024,4,8.2,Hyderabad,15,6,2,1,1,1,9,Python|Arduino|ESP8266|MQTT|Node-RED|InfluxDB,IoT Development|Time Series Data|Sensor Networks,Problem Solving|Creativity|Teamwork,Technical,85,14,8,1,Honeywell,IoT Solutions Engineer,1600000,Industrial,2024,1,90,IoT,IoT Developer,8
113,20CSO006,CSO,2020,2024,4,8.0,Pune,14,5,2,1,1,0,8,C|C++|FreeRTOS|IoT|Sensors|BLE,Embedded IoT|Wireless Communication|Protocols,Analytical|Problem Solving|Communication,Technical,83,13,7,1,Qualcomm,Embedded IoT Engineer,1700000,Technology,2024,2,89,IoT,Embedded Developer,8
114,21CSO012,CSO,2021,2025,3,8.3,Guntur,15,5,2,1,1,1,9,Python|IoT|Raspberry Pi|AWS IoT,IoT|Cloud Integration,Problem Solving|Teamwork,Technical,84,13,7,0,,,0,,,,0,IoT,IoT Developer,
115,21CSO013,CSO,2021,2025,3,8.1,Vijayawada,14,5,2,1,1,0,8,Python|Arduino|IoT|MQTT|Protocols,IoT Development|Protocols,Communication|Problem Solving,Technical,82,12,7,0,,,0,,,,0,IoT,IoT Engineer,
116,22CSE001,CSE,2022,2026,2,8.4,Vijayawada,12,4,1,1,1,0,6,Python|Java|C++|Data Structures,Programming|Algorithms,Problem Solving|Teamwork,Technical,82,9,4,0,,,0,,,,0,Technology,Software Engineer,
117,22CSE002,CSE,2022,2026,2,8.6,Guntur,13,5,2,1,1,1,7,Python|Java|Web Development|React,Web Development|Programming,Communication|Problem Solving,Technical,84,11,6,0,,,0,,,,0,Technology,Full Stack Developer,
118,22CSE003,CSE,2022,2026,2,8.2,Hyderabad,11,4,1,1,1,0,5,Java|Python|SQL|Database,Backend|Database Design,Analytical|Teamwork,Technical,81,9,4,0,,,0,,,,0,Technology,Backend Developer,
119,22IT001,IT,2022,2026,2,8.5,Vijayawada,12,4,1,1,1,0,6,Python|JavaScript|React|HTML/CSS,Web Development|Frontend,Creativity|Communication,Technical,83,10,5,0,,,0,,,,0,Technology,Frontend Developer,
120,22IT002,IT,2022,2026,2,8.3,Guntur,11,4,1,1,1,0,5,Python|SQL|Data Analysis|Excel,Data Analysis|SQL,Analytical|Problem Solving,Technical,82,9,4,0,,,0,,,,0,Analytics,Data Analyst,
121,22ECE001,ECE,2022,2026,2,8.1,Guntur,10,3,1,1,0,0,4,C|C++|Python|Embedded,Embedded Systems,Problem Solving|Teamwork,Technical,80,8,4,0,,,0,,,,0,Embedded,Embedded Engineer,
122,22ECE002,ECE,2022,2026,2,8.3,Vijayawada,11,4,1,1,1,0,5,Verilog|VHDL|Digital Design,VLSI|Digital Design,Analytical|Communication,Technical,82,10,5,0,,,0,,,,0,Semiconductor,VLSI Engineer,
123,22EEE001,EEE,2022,2026,2,7.9,Guntur,9,3,1,1,0,0,4,MATLAB|Python|Power Systems,Power Systems|Control,Analytical|Problem Solving,Technical,79,8,4,0,,,0,,,,0,Power,Electrical Engineer,
124,22EEE002,EEE,2022,2026,2,8.0,Vijayawada,9,3,1,1,0,0,3,MATLAB|PLC|Automation,Automation|Control Systems,Communication|Teamwork,Technical,80,8,3,0,,,0,,,,0,Automation,Automation Engineer,
125,22MEC001,MEC,2022,2026,2,8.0,Guntur,8,3,1,1,0,0,4,AutoCAD|SolidWorks|CATIA,Mechanical Design|CAD,Problem Solving|Creativity,Technical,80,8,4,0,,,0,,,,0,Automotive,Design Engineer,
126,22MEC002,MEC,2022,2026,2,7.8,Vijayawada,8,2,1,1,0,0,3,AutoCAD|Manufacturing|Quality,Manufacturing|Production,Teamwork|Communication,Technical,78,6,3,0,,,0,,,,0,Manufacturing,Production Engineer,
127,22CIV001,CIV,2022,2026,2,7.8,Guntur,7,2,1,1,0,0,3,AutoCAD|Staad Pro|Revit,Structural Design|CAD,Communication|Teamwork,Technical,78,7,3,0,,,0,,,,0,Construction,Civil Engineer,
128,22CIV002,CIV,2022,2026,2,7.9,Vijayawada,7,3,1,1,0,0,4,AutoCAD|Primavera|Construction,Construction Management,Leadership|Communication,Technical,79,8,4,0,,,0,,,,0,Construction,Site Engineer,
129,22CSM001,CSM,2022,2026,2,8.7,Guntur,14,5,2,1,1,1,8,Python|TensorFlow|Machine Learning,AI|Machine Learning,Research|Problem Solving,Technical,86,12,6,0,,,0,,,,0,AI/ML,ML Engineer,
130,22CSM002,CSM,2022,2026,2,8.8,Vijayawada,15,5,2,1,1,1,9,Python|PyTorch|Deep Learning,Deep Learning|AI,Analytical|Research,Technical,87,13,7,0,,,0,,,,0,AI/ML,DL Engineer,
131,22AID001,AID,2022,2026,2,8.5,Guntur,13,4,1,1,1,1,7,Python|SQL|Data Science|ML,Data Science|Analytics,Analytical|Communication,Technical,84,11,5,0,,,0,,,,0,Data Science,Data Scientist,
132,22AID002,AID,2022,2026,2,8.6,Vijayawada,14,5,2,1,1,1,8,Python|Pandas|NumPy|Statistics,Data Analysis|ML,Problem Solving|Analytical,Technical,85,12,6,0,,,0,,,,0,Analytics,Data Analyst,
133,22AIML001,AIML,2022,2026,2,8.8,Guntur,15,5,2,1,1,1,9,Python|TensorFlow|PyTorch|ML,AI|ML|Deep Learning,Research|Problem Solving,Technical,87,14,7,0,,,0,,,,0,AI/ML,ML Engineer,
134,22AIML002,AIML,2022,2026,2,8.9,Vijayawada,15,6,2,1,1,1,9,Python|NLP|Transformers|BERT,NLP|Deep Learning,Analytical|Communication,Technical,88,15,7,0,,,0,,,,0,AI/ML,NLP Engineer,
135,22CIC001,CIC,2022,2026,2,8.4,Guntur,13,4,1,1,1,1,7,Python|IoT|Blockchain|Security,IoT|Blockchain,Problem Solving|Research,Technical,83,11,5,0,,,0,,,,0,IoT,IoT Developer,
136,22CIC002,CIC,2022,2026,2,8.5,Vijayawada,13,5,2,1,1,1,7,Solidity|Blockchain|Web3,Blockchain|Smart Contracts,Analytical|Problem Solving,Technical,84,12,6,0,,,0,,,,0,Blockchain,Blockchain Developer,
137,22CSO001,CSO,2022,2026,2,8.3,Guntur,12,4,1,1,1,0,6,Python|IoT|Arduino|Sensors,IoT|Embedded Systems,Problem Solving|Creativity,Technical,82,10,5,0,,,0,,,,0,IoT,IoT Developer,
138,22CSO002,CSO,2022,2026,2,8.4,Vijayawada,13,4,1,1,1,1,7,Python|IoT|MQTT|Cloud|AWS,IoT|Cloud Integration,Communication|Problem Solving,Technical,83,11,5,0,,,0,,,,0,IoT,IoT Engineer,
139,20CSE011,CSE,2020,2024,4,8.9,Bangalore,18,7,3,1,1,1,12,Go|Docker|Kubernetes|gRPC|Microservices,Microservices|Cloud Native|Container Orchestration,Leadership|Problem Solving|DevOps Mindset,Technical,92,18,12,1,Uber,Senior Backend Engineer,2100000,Technology,2024,1,95,Technology,Backend Architect,9
140,20CSE012,CSE,2020,2024,4,8.6,Hyderabad,17,7,3,1,1,1,11,Rust|WebAssembly|Systems Programming,High Performance Computing|Systems,Problem Solving|Analytical|Research,Technical,89,16,10,1,Cloudflare,Systems Engineer,2300000,Technology,2024,0,94,Technology,Systems Architect,10
141,20CSE013,CSE,2020,2024,4,8.3,Pune,16,6,2,1,1,1,10,Vue.js|Nuxt.js|JavaScript|Sass|Webpack,Frontend|SPA|Progressive Web Apps,Creativity|User Focus|Communication,Technical,86,15,9,1,Adobe,Frontend Engineer,1700000,Technology,2024,1,91,Technology,UI Architect,9
142,20CSE014,CSE,2020,2024,4,9.1,Mumbai,19,8,4,1,1,1,14,Python|Scala|Spark|Hadoop|Kafka|Airflow,Big Data|Data Engineering|Distributed Systems,Problem Solving|Scalability Thinking|Teamwork,Technical,93,20,14,1,Netflix,Data Engineer,2500000,Technology,2024,0,97,Data Engineering,Principal Data Engineer,10
143,20CSE015,CSE,2020,2024,4,8.7,Delhi,17,7,3,1,1,1,12,Kotlin|Android|Jetpack Compose|Firebase|MVVM,Android Development|Mobile Architecture,Problem Solving|User Experience|Communication,Technical,90,17,11,1,Google,Senior Android Engineer,2200000,Technology,2024,1,95,Mobile,Android Tech Lead,9
144,21CSE015,CSE,2021,2025,3,8.7,Bangalore,16,6,3,1,1,1,10,Python|FastAPI|Redis|Celery|Docker,Backend|Async Programming|Caching,Problem Solving|Performance Optimization,Technical,88,16,9,0,,,0,,,,0,Technology,Backend Engineer,
145,21CSE016,CSE,2021,2025,3,8.4,Hyderabad,15,5,2,1,1,1,9,TypeScript|React|Next.js|GraphQL,Full Stack|Modern Web,Communication|Problem Solving,Technical,85,14,8,0,,,0,,,,0,Technology,Full Stack Developer,
146,20IT007,IT,2020,2024,4,8.6,Bangalore,16,6,3,1,1,1,10,Python|Ansible|Terraform|Jenkins|GitLab CI,DevOps|Infrastructure as Code|CI/CD,Problem Solving|Automation|Collaboration,Technical,89,16,10,1,Atlassian,DevOps Engineer,1800000,Technology,2024,1,92,DevOps,Senior DevOps,9
147,20IT008,IT,2020,2024,4,8.4,Hyderabad,15,6,3,1,1,1,9,Python|Grafana|Prometheus|ELK|Splunk,Monitoring|Observability|Site Reliability,Analytical|Problem Solving|On-Call Mindset,Technical,87,15,10,1,Airbnb,SRE,2000000,Technology,2024,1,93,SRE,SRE Lead,9
148,20IT009,IT,2020,2024,4,8.2,Pune,14,5,2,1,1,0,8,React Native|JavaScript|Mobile Development,Cross Platform Mobile|React Native,Problem Solving|User Focus|Teamwork,Technical,84,14,8,1,Meesho,Mobile Developer,1500000,E-commerce,2024,2,89,Mobile,Senior Mobile Dev,8
149,21IT014,IT,2021,2025,3,8.5,Vijayawada,15,5,2,1,1,1,9,Python|AWS|Terraform|Docker,Cloud|Infrastructure|DevOps,Problem Solving|Automation,Technical,86,14,8,0,,,0,,,,0,Cloud,Cloud Engineer,
150,21IT015,IT,2021,2025,3,8.2,Guntur,14,5,2,1,1,0,8,JavaScript|Vue.js|Vuex|Frontend,Frontend|SPA Development,Creativity|Communication,Technical,83,13,7,0,,,0,,,,0,Technology,Frontend Developer,
151,20ECE007,ECE,2020,2024,4,8.7,Bangalore,15,6,3,1,1,1,10,C|C++|Embedded Linux|Yocto|Device Drivers,Embedded Linux|Kernel Development|Drivers,Problem Solving|Low Level Programming|Analytical,Technical,89,16,11,1,Intel,Embedded Linux Engineer,1900000,Technology,2024,1,93,Embedded,Linux Kernel Developer,9
152,20ECE008,ECE,2020,2024,4,8.5,Hyderabad,14,6,3,1,1,1,9,SystemVerilog|UVM|Verification|Python,ASIC Verification|Functional Verification,Analytical|Debugging|Problem Solving,Technical,87,15,10,1,Nvidia,Verification Engineer,2000000,Semiconductor,2024,1,92,Semiconductor,Sr Verification,9
153,20ECE009,ECE,2020,2024,4,8.1,Pune,13,5,2,1,1,0,7,C|Python|Wireless|4G|5G|LTE,Wireless Protocols|Telecom|Network,Communication|Problem Solving|Research,Technical,83,13,8,1,Ericsson,Wireless Engineer,1700000,Telecom,2024,1,90,Telecom,5G Engineer,9
154,21ECE014,ECE,2021,2025,3,8.5,Guntur,14,5,2,1,1,1,8,C|Embedded C|ARM|Protocols|CAN,Embedded|Automotive Protocols,Problem Solving|Automotive,Technical,86,14,8,0,,,0,,,,0,Automotive,Embedded Engineer,
155,21ECE015,ECE,2021,2025,3,8.2,Vijayawada,13,5,2,1,0,0,7,Verilog|FPGA|Xilinx|Altera,FPGA Design|Hardware,Analytical|Problem Solving,Technical,83,12,7,0,,,0,,,,0,Hardware,FPGA Developer,
156,20EEE007,EEE,2020,2024,4,8.4,Bangalore,12,5,2,1,1,0,7,MATLAB|Simulink|Battery Management|EV,Electric Vehicles|Battery Technology|Power,Problem Solving|Sustainability Focus|Analytical,Technical,85,14,8,1,Ather Energy,Battery Engineer,1500000,Automotive,2024,1,89,EV,EV Systems Engineer,9
157,20EEE008,EEE,2020,2024,4,8.0,Hyderabad,11,4,2,1,0,0,6,PLC|SCADA|Siemens TIA Portal|Automation,Industrial Automation|Process Control,Problem Solving|Manufacturing,Technical,82,12,7,1,Yokogawa,Control Systems Engineer,1400000,Industrial,2024,2,87,Automation,Sr Automation,8
158,20EEE009,EEE,2020,2024,4,8.2,Chennai,11,5,2,1,1,0,6,MATLAB|Python|Smart Grid|IoT|Energy,Smart Grid|Energy Management|IoT,Analytical|Innovation|Sustainability,Technical,84,13,7,1,Tata Power,Smart Grid Engineer,1300000,Energy,2024,2,88,Energy,Energy Systems,8
159,21EEE014,EEE,2021,2025,3,8.1,Vijayawada,11,4,2,1,0,0,6,MATLAB|Power Electronics|Drives,Power Systems|Drives,Analytical|Problem Solving,Technical,82,11,6,0,,,0,,,,0,Power,Power Engineer,
160,21EEE015,EEE,2021,2025,3,7.9,Guntur,10,3,1,1,0,0,5,PLC|HMI|SCADA|Automation,Automation|Industrial,Communication|Teamwork,Technical,81,10,5,0,,,0,,,,0,Automation,Automation Engineer,
161,20MEC007,MEC,2020,2024,4,8.6,Pune,12,5,3,1,1,0,8,SolidWorks|ANSYS|CFD|Thermal Simulation,Thermal Engineering|CFD|Simulation,Analytical|Problem Solving|Research,Technical,87,15,9,1,Cummins,Thermal Engineer,1500000,Automotive,2024,1,90,Automotive,Senior Thermal,9
162,20MEC008,MEC,2020,2024,4,8.2,Chennai,11,5,2,1,0,0,7,CATIA|NX|Automotive Design|Surfacing,Automotive Design|CAD|Styling,Creativity|Problem Solving|Aesthetics,Technical,84,13,8,1,Maruti Suzuki,Design Engineer,1400000,Automotive,2024,1,88,Automotive,Senior Designer,8
163,20MEC009,MEC,2020,2024,4,8.4,Bangalore,12,5,2,1,1,0,7,SolidWorks|Additive Manufacturing|3D Printing,3D Printing|Rapid Prototyping|Innovation,Problem Solving|Innovation|Research,Technical,86,14,8,1,GE Additive,AM Engineer,1600000,Manufacturing,2024,1,89,Manufacturing,AM Specialist,9
164,21MEC014,MEC,2021,2025,3,8.2,Guntur,11,4,2,1,0,0,6,SolidWorks|CATIA|Product Design,Design|Product Development,Problem Solving|Creativity,Technical,83,12,7,0,,,0,,,,0,Automotive,Product Engineer,
165,21MEC015,MEC,2021,2025,3,8.0,Vijayawada,10,4,2,1,0,0,5,AutoCAD|Manufacturing|Lean,Manufacturing|Lean Six Sigma,Leadership|Process Improvement,Technical,81,11,6,0,,,0,,,,0,Manufacturing,Manufacturing Engineer,
166,20CIV007,CIV,2020,2024,4,8.3,Hyderabad,10,4,2,1,1,0,6,Revit|BIM 360|Collaboration|Navisworks,BIM Coordination|Clash Detection|Construction Tech,Communication|Collaboration|Problem Solving,Technical,84,13,7,1,Turner Construction,BIM Coordinator,1300000,Construction,2024,2,88,Construction,BIM Manager,8
167,20CIV008,CIV,2020,2024,4,7.9,Bangalore,9,3,2,1,0,0,5,Staad Pro|ETABS|Steel Design|Concrete,Steel Structures|Structural Design,Analytical|Problem Solving|Standards,Technical,81,10,6,1,Gammon India,Structural Engineer,1150000,Construction,2024,2,86,Construction,Design Engineer,8
168,20CIV009,CIV,2020,2024,4,8.1,Pune,9,4,2,1,0,0,5,AutoCAD|Civil 3D|Road Design|Highways,Highway Design|Transportation|Geometric,Problem Solving|Infrastructure|Standards,Technical,82,12,7,1,IRB Infrastructure,Highway Engineer,1200000,Construction,2024,2,87,Infrastructure,Design Engineer,8
169,21CIV014,CIV,2021,2025,3,8.0,Vijayawada,9,3,1,1,0,0,5,AutoCAD|Revit|Structural Analysis,Structural Design|Building,Communication|Analytical,Technical,81,10,5,0,,,0,,,,0,Construction,Structural Engineer,
170,21CIV015,CIV,2021,2025,3,7.8,Guntur,8,3,1,1,0,0,4,AutoCAD|Quantity Surveying|Estimation,Construction Planning|QS,Communication|Organization,Technical,79,9,4,0,,,0,,,,0,Construction,QS Engineer,
171,20CSM007,CSM,2020,2024,4,9.0,Bangalore,18,8,4,1,1,1,13,Python|MLflow|Kubeflow|Docker|Kubernetes|CI/CD,MLOps|Model Management|Production ML,DevOps|ML Engineering|Problem Solving,Technical,92,19,13,1,Ola,MLOps Engineer,2300000,Technology,2024,0,96,AI/ML,Principal MLOps,10
172,20CSM008,CSM,2020,2024,4,8.8,Hyderabad,17,7,3,1,1,1,12,Python|Recommendation Systems|Collaborative Filtering,RecSys|Personalization|ML,Analytical|Problem Solving|Business Focus,Technical,91,18,12,1,Netflix India,ML Engineer - RecSys,2400000,Technology,2024,0,95,AI/ML,RecSys Lead,10
173,20CSM009,CSM,2020,2024,4,8.6,Pune,17,7,3,1,1,1,11,Python|Time Series|LSTM|Forecasting|Prophet,Time Series Analysis|Forecasting|Predictive,Analytical|Problem Solving|Domain Knowledge,Technical,89,17,11,1,Walmart Labs,Data Scientist,2100000,Retail,2024,1,94,Data Science,Senior DS,9
174,21CSM014,CSM,2021,2025,3,8.8,Guntur,17,7,3,1,1,1,11,Python|PyTorch|GANs|Generative Models,Generative AI|Deep Learning|Creative AI,Research|Innovation|Problem Solving,Technical,90,17,10,0,,,0,,,,0,AI/ML,Generative AI Engineer,
175,21CSM015,CSM,2021,2025,3,8.7,Vijayawada,16,6,3,1,1,1,10,Python|AutoML|H2O|Feature Store,AutoML|ML Automation|Feature Engineering,Problem Solving|Efficiency|Communication,Technical,88,16,9,0,,,0,,,,0,AI/ML,ML Automation Engineer,
176,20AID007,AID,2020,2024,4,8.9,Bangalore,17,7,3,1,1,1,12,Python|dbt|Modern Data Stack|Fivetran|Snowflake,Data Engineering|Modern DE|Analytics Engineering,Problem Solving|SQL Mastery|Best Practices,Technical,91,18,12,1,Razorpay,Analytics Engineer,2000000,Fintech,2024,1,94,Data Engineering,Lead AE,9
177,20AID008,AID,2020,2024,4,8.6,Hyderabad,16,6,3,1,1,1,11,Python|Metabase|Redash|Data Viz|Storytelling,Data Visualization|Business Intelligence|Communication,Communication|Design|Analytical,Technical,89,16,10,1,Swiggy,Data Visualization Specialist,1600000,Food Tech,2024,1,92,Analytics,Viz Lead,9
178,20AID009,AID,2020,2024,4,8.4,Pune,15,6,3,1,1,1,10,Python|Marketing Analytics|Attribution|Conversion,Marketing Analytics|Growth|Product Analytics,Business Acumen|Analytical|Communication,Technical,87,15,9,1,Unacademy,Product Analyst,1700000,Edtech,2024,1,91,Analytics,Senior PA,9
179,21AID014,AID,2021,2025,3,8.6,Vijayawada,16,6,3,1,1,1,10,Python|Spark|Data Engineering|ETL,Data Pipelines|ETL|Big Data,Problem Solving|Scalability,Technical,87,15,9,0,,,0,,,,0,Data Engineering,Data Engineer,
180,21AID015,AID,2021,2025,3,8.5,Guntur,15,5,2,1,1,1,9,SQL|Python|Tableau|Analytics,Business Analytics|KPIs|Reporting,Communication|Business Sense,Technical,86,14,8,0,,,0,,,,0,Analytics,Business Analyst,
181,20AIML007,AIML,2020,2024,4,9.0,Bangalore,19,8,4,1,1,1,14,Python|Federated Learning|Privacy|Differential Privacy,Federated Learning|Privacy-Preserving ML|Security,Research|Privacy Focus|Problem Solving,Technical,93,20,14,1,Apple,Privacy ML Engineer,2700000,Technology,2024,0,97,AI/ML,Privacy ML Lead,10
182,20AIML008,AIML,2020,2024,4,8.9,Hyderabad,18,7,3,1,1,1,13,Python|Model Compression|Quantization|Pruning|TensorRT,Model Optimization|Edge AI|Efficient ML,Problem Solving|Performance|Research,Technical,92,18,12,1,AMD,ML Optimization Engineer,2400000,Semiconductor,2024,0,96,AI/ML,Optimization Lead,10
183,20AIML009,AIML,2020,2024,4,8.7,Pune,17,7,3,1,1,1,12,Python|Anomaly Detection|Outlier Detection|Fraud,Anomaly Detection|Fraud Detection|Security ML,Analytical|Domain Knowledge|Problem Solving,Technical,90,17,11,1,PhonePe,ML Engineer - Fraud,2300000,Fintech,2024,1,95,AI/ML,Fraud ML Lead,9
184,21AIML014,AIML,2021,2025,3,8.8,Guntur,17,7,3,1,1,1,11,Python|Graph Neural Networks|Neo4j,Graph ML|Network Analysis|GNNs,Research|Analytical|Problem Solving,Technical,89,17,10,0,,,0,,,,0,AI/ML,Graph ML Engineer,
185,21AIML015,AIML,2021,2025,3,8.7,Vijayawada,16,6,3,1,1,1,10,Python|Multimodal ML|Vision+Language,Multimodal AI|Vision+NLP|Cross-modal,Research|Innovation|Problem Solving,Technical,88,16,9,0,,,0,,,,0,AI/ML,Multimodal AI Engineer,
